pickup_datetime,pickup_borough,trip_count,avg_trip_distance,avg_fare,avg_duration,pickup_latitude,pickup_longitude,hour,day_of_week,month,is_weekend,is_rush_hour,is_night
2024-01-02 08:00:00,Unknown,6,4.335,21.400000000000002,17.008333333333333,,,8,1,1,0,1,0
2024-01-02 09:00:00,Bronx,16,8.7,36.625,47.04895833333333,40.8448,-73.8648,9,1,1,0,1,0
2024-01-02 09:00:00,Brooklyn,47,7.309574468085106,31.10063829787234,33.751063829787235,40.6782,-73.9442,9,1,1,0,1,0
2024-01-02 09:00:00,Manhattan,3328,2.488497596153846,15.193046875,12.788942307692308,40.7831,-73.9712,9,1,1,0,1,0
2024-01-02 09:00:00,Queens,432,12.859629629629628,52.32219907407407,30.229668209876543,40.7282,-73.7949,9,1,1,0,1,0
2024-01-02 09:00:00,Unknown,11,2.5927272727272728,15.536363636363637,13.112121212121213,,,9,1,1,0,1,0
2024-01-02 10:00:00,Bronx,10,11.178,40.636,53.46833333333333,40.8448,-73.8648,10,1,1,0,0,0
2024-01-02 10:00:00,Brooklyn,48,7.575,31.966041666666666,34.16458333333333,40.6782,-73.9442,10,1,1,0,0,0
2024-01-02 10:00:00,Manhattan,3510,2.472430199430199,15.38911680911681,13.143238366571701,40.7831,-73.9712,10,1,1,0,0,0
2024-01-02 10:00:00,Queens,474,12.244641350210971,50.20738396624473,28.126336146272855,40.7282,-73.7949,10,1,1,0,0,0
2024-01-02 10:00:00,Unknown,18,4.416666666666667,24.83888888888889,15.61296296296296,,,10,1,1,0,0,0
2024-01-02 11:00:00,Bronx,9,8.445555555555554,32.684444444444445,34.72962962962963,40.8448,-73.8648,11,1,1,0,0,0
2024-01-02 11:00:00,Brooklyn,57,6.06719298245614,28.584035087719297,37.78216374269006,40.6782,-73.9442,11,1,1,0,0,0
2024-01-02 11:00:00,Manhattan,3940,2.4927538071065993,15.802713197969544,13.398261421319797,40.7831,-73.9712,11,1,1,0,0,0
2024-01-02 11:00:00,Queens,395,11.905696202531646,48.825898734177215,28.445738396624474,40.7282,-73.7949,11,1,1,0,0,0
2024-01-02 11:00:00,Unknown,13,4.662307692307692,27.726923076923075,18.256410256410255,,,11,1,1,0,0,0
2024-01-02 12:00:00,Bronx,10,7.65,33.44,31.563333333333333,40.8448,-73.8648,12,1,1,0,0,0
2024-01-02 12:00:00,Brooklyn,61,5.474426229508197,26.59393442622951,31.80464480874317,40.6782,-73.9442,12,1,1,0,0,0
2024-01-02 12:00:00,Manhattan,3905,2.5316107554417413,15.899879641485274,13.627605633802817,40.7831,-73.9712,12,1,1,0,0,0
2024-01-02 12:00:00,Queens,503,12.917872763419481,53.03165009940358,32.30053015241882,40.7282,-73.7949,12,1,1,0,0,0
2024-01-02 12:00:00,Unknown,13,2.686923076923077,19.615384615384617,10.417948717948718,,,12,1,1,0,0,0
2024-01-02 13:00:00,Bronx,15,8.758666666666667,32.472,44.01555555555556,40.8448,-73.8648,13,1,1,0,0,0
2024-01-02 13:00:00,Brooklyn,62,6.583387096774194,28.799677419354836,36.10295698924731,40.6782,-73.9442,13,1,1,0,0,0
2024-01-02 13:00:00,Manhattan,4028,2.5851092353525322,15.95318023833168,13.935786991062562,40.7831,-73.9712,13,1,1,0,0,0
2024-01-02 13:00:00,Queens,508,14.072736220472441,56.517874015748035,37.10718503937008,40.7282,-73.7949,13,1,1,0,0,0
2024-01-02 13:00:00,Unknown,16,2.45625,25.95625,12.935416666666667,,,13,1,1,0,0,0
2024-01-02 14:00:00,Bronx,6,8.4,34.166666666666664,35.108333333333334,40.8448,-73.8648,14,1,1,0,0,0
2024-01-02 14:00:00,Brooklyn,42,5.917857142857143,26.81547619047619,33.87817460317461,40.6782,-73.9442,14,1,1,0,0,0
2024-01-02 14:00:00,Manhattan,4392,2.6309471766848818,16.394032331511838,14.36813524590164,40.7831,-73.9712,14,1,1,0,0,0
2024-01-02 14:00:00,Queens,575,13.794260869565218,56.09666086956521,37.9175652173913,40.7282,-73.7949,14,1,1,0,0,0
2024-01-02 14:00:00,Unknown,15,3.033333333333333,26.82,13.286666666666667,,,14,1,1,0,0,0
2024-01-02 15:00:00,Bronx,9,10.544444444444444,39.388888888888886,59.64629629629629,40.8448,-73.8648,15,1,1,0,0,0
2024-01-02 15:00:00,Brooklyn,34,6.483529411764706,29.70558823529412,44.193137254901956,40.6782,-73.9442,15,1,1,0,0,0
2024-01-02 15:00:00,Manhattan,4463,2.6008492045709164,16.216197624915974,14.587553215326015,40.7831,-73.9712,15,1,1,0,0,0
2024-01-02 15:00:00,Queens,681,12.99022026431718,55.44882525697504,38.45460107684777,40.7282,-73.7949,15,1,1,0,0,0
2024-01-02 15:00:00,Staten Island,1,0.4,3.7,0.7833333333333333,40.5795,-74.1502,15,1,1,0,0,0
2024-01-02 15:00:00,Unknown,17,8.840588235294117,42.148823529411764,30.580392156862747,,,15,1,1,0,0,0
2024-01-02 16:00:00,Bronx,10,12.137,36.656,63.27833333333333,40.8448,-73.8648,16,1,1,0,0,0
2024-01-02 16:00:00,Brooklyn,32,5.7815625,30.4253125,33.940104166666664,40.6782,-73.9442,16,1,1,0,0,0
2024-01-02 16:00:00,Manhattan,4368,2.5850389194139196,16.094125457875457,14.31422084859585,40.7831,-73.9712,16,1,1,0,0,0
2024-01-02 16:00:00,Queens,670,13.129731343283582,55.29622388059702,37.804353233830845,40.7282,-73.7949,16,1,1,0,0,0
2024-01-02 16:00:00,Unknown,29,6.023448275862069,31.299655172413797,30.227011494252874,,,16,1,1,0,0,0
2024-01-02 17:00:00,Bronx,9,14.454444444444444,46.0,58.52037037037038,40.8448,-73.8648,17,1,1,0,1,0
2024-01-02 17:00:00,Brooklyn,32,7.321875,32.9040625,42.15572916666667,40.6782,-73.9442,17,1,1,0,1,0
